<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;5;20190108;141500;191.5200000;191.5600000;191.2700000;191.4400000;350210
SBER;5;20190108;142000;191.4300000;191.7000000;191.4100000;191.6200000;330640
SBER;5;20190108;142500;191.6200000;191.8200000;191.4200000;191.6900000;213710
SBER;5;20190108;143000;191.6000000;191.7200000;191.2300000;191.4500000;249990
SBER;5;20190108;143500;191.3900000;191.6400000;191.2700000;191.5500000;106170
SBER;5;20190108;144000;191.5900000;191.5900000;191.1200000;191.1600000;172750
SBER;5;20190108;144500;191.1700000;191.3500000;191.0500000;191.1700000;158720
SBER;5;20190108;145000;191.1600000;191.2400000;191.0000000;191.0300000;308520
SBER;5;20190108;145500;191.0400000;191.4900000;191.0200000;191.2100000;234040
SBER;5;20190108;150000;191.2100000;191.2400000;191.0600000;191.1500000;55510
SBER;5;20190108;150500;191.1300000;191.3000000;191.0700000;191.2500000;133850
SBER;5;20190108;151000;191.2500000;191.4900000;191.1600000;191.3400000;263660
SBER;5;20190108;151500;191.3300000;191.4100000;191.2600000;191.2900000;102080
SBER;5;20190108;152000;191.3200000;191.3800000;190.9100000;191.0700000;251880
SBER;5;20190108;152500;191.0800000;191.1000000;190.9200000;190.9200000;98800
SBER;5;20190108;153000;190.9700000;191.1400000;190.9200000;191.0500000;69390
SBER;5;20190108;153500;191.0500000;191.1400000;190.9300000;190.9600000;95870
SBER;5;20190108;154000;190.9600000;191.4500000;190.9600000;191.2100000;276250
SBER;5;20190108;154500;191.2000000;191.4200000;191.0000000;191.0000000;110940
SBER;5;20190108;155000;191.0200000;191.1600000;190.9500000;191.1000000;218670
SBER;5;20190108;155500;191.1000000;191.3100000;190.7100000;191.1900000;1004140
SBER;5;20190108;160000;191.2400000;191.4500000;191.1500000;191.3100000;172130
SBER;5;20190108;160500;191.2900000;191.4500000;191.1900000;191.4300000;126560
SBER;5;20190108;161000;191.3900000;191.4400000;191.2200000;191.2200000;154840
SBER;5;20190108;161500;191.2200000;191.2400000;191.0300000;191.1800000;77370
SBER;5;20190108;162000;191.1500000;191.3000000;191.1300000;191.2700000;58650
SBER;5;20190108;162500;191.2700000;191.4100000;191.2500000;191.2700000;153280
SBER;5;20190108;163000;191.2700000;191.2700000;191.0700000;191.1000000;58120
SBER;5;20190108;163500;191.1300000;191.2400000;191.0000000;191.0600000;115890
SBER;5;20190108;164000;191.0300000;191.2600000;190.9600000;191.2100000;164000
SBER;5;20190108;164500;191.2100000;191.3100000;191.1500000;191.2900000;73960
SBER;5;20190108;165000;191.2800000;191.3400000;191.2500000;191.2500000;119860
SBER;5;20190108;165500;191.2500000;191.2900000;191.1100000;191.1800000;119900
SBER;5;20190108;170000;191.1900000;191.2900000;191.1300000;191.2400000;71000
SBER;5;20190108;170500;191.2100000;191.4800000;191.1600000;191.2600000;219770
SBER;5;20190108;171000;191.2800000;191.3800000;191.1700000;191.2300000;152570
SBER;5;20190108;171500;191.2200000;191.2800000;191.1100000;191.1700000;109750
SBER;5;20190108;172000;191.1400000;191.1400000;191.0000000;191.0500000;135040
SBER;5;20190108;172500;191.0500000;191.1200000;190.9400000;191.0600000;165390
SBER;5;20190108;173000;191.0500000;191.0900000;190.9800000;191.0400000;90860
SBER;5;20190108;173500;191.0400000;191.4600000;191.0000000;191.2400000;416170
