<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;5;20190103;181000;155.8600000;156.0000000;155.8000000;155.9000000;191650
GAZP;5;20190103;181500;155.8900000;155.9700000;155.7800000;155.8500000;64480
GAZP;5;20190103;182000;155.8100000;155.9400000;155.7200000;155.9200000;148870
GAZP;5;20190103;182500;155.9300000;156.0000000;155.7300000;155.9700000;134200
GAZP;5;20190103;183000;155.9300000;156.0900000;155.8400000;156.0200000;115230
GAZP;5;20190103;183500;156.0400000;156.0600000;155.7200000;155.7800000;105690
GAZP;5;20190103;184000;155.7800000;155.7900000;155.5200000;155.6000000;288140
GAZP;5;20190103;185000;156.2800000;156.2800000;156.2800000;156.2800000;1360170
GAZP;5;20190104;100500;156.7400000;157.5000000;156.7100000;157.5000000;323370
GAZP;5;20190104;101000;157.5000000;157.6500000;157.3400000;157.4700000;226780
GAZP;5;20190104;101500;157.4700000;157.9400000;157.3900000;157.8900000;241290
GAZP;5;20190104;102000;157.8700000;157.8900000;157.6000000;157.6900000;187430
GAZP;5;20190104;102500;157.6900000;157.9000000;157.6900000;157.8200000;99390
GAZP;5;20190104;103000;157.8200000;157.8400000;157.3300000;157.5800000;183080
GAZP;5;20190104;103500;157.6000000;157.6900000;157.5000000;157.6900000;62890
GAZP;5;20190104;104000;157.6900000;157.7700000;157.6000000;157.6300000;100650
GAZP;5;20190104;104500;157.6200000;157.6500000;157.4500000;157.5300000;48950
GAZP;5;20190104;105000;157.5200000;157.6300000;157.4800000;157.5800000;85030
GAZP;5;20190104;105500;157.6100000;157.6200000;157.4600000;157.5100000;51250
GAZP;5;20190104;110000;157.5100000;157.6200000;157.4600000;157.4600000;56800
GAZP;5;20190104;110500;157.4500000;157.5200000;157.1000000;157.3300000;290300
GAZP;5;20190104;111000;157.2700000;157.4600000;157.2700000;157.3300000;79040
GAZP;5;20190104;111500;157.3500000;157.8100000;157.3500000;157.6300000;226740
GAZP;5;20190104;112000;157.6600000;157.6700000;157.3500000;157.5000000;118980
GAZP;5;20190104;112500;157.4400000;157.6400000;157.4200000;157.5800000;108430
GAZP;5;20190104;113000;157.5500000;157.7600000;157.4300000;157.6500000;117600
GAZP;5;20190104;113500;157.6600000;157.8500000;157.5700000;157.5900000;148450
GAZP;5;20190104;114000;157.5700000;157.8900000;156.8200000;157.1000000;1128400
GAZP;5;20190104;114500;157.1200000;157.4200000;157.0200000;157.3300000;134390
GAZP;5;20190104;115000;157.3400000;157.6800000;157.3000000;157.6300000;80850
GAZP;5;20190104;115500;157.6300000;157.6300000;157.5000000;157.5600000;23810
GAZP;5;20190104;120000;157.5400000;157.7400000;157.5100000;157.6300000;82750
GAZP;5;20190104;120500;157.6100000;157.6900000;157.5100000;157.6800000;120370
GAZP;5;20190104;121000;157.6600000;157.6900000;157.5500000;157.6700000;21330
GAZP;5;20190104;121500;157.7000000;157.8000000;157.6700000;157.7700000;93640
